4324.62,4224.1,4253.33,4125.13,4345.64,4621.54,4282.51,4612.77,4192.31,4224.1,4228.72,4273.33,4611.28,4361.54,0
4325.64,4222.25,4262.51,4122.51,4343.59,4623.59,4285.13,4618.46,4195.38,4219.49,4229.74,4279.49,4611.79,4362.51,0
4321.54,3998.97,4262.56,4118.97,4337.44,4623.59,4282.25,4619.49,4195.38,4218.97,4211.28,4284.1,4614.87,4355.9,0
4322,4225.13,4262.25,4122.56,4341.23,4599.49,4278.46,4614.36,4222.25,4235.38,4218.46,4289.23,4625.13,4362.25,0
4324.62,4229.74,4263.59,4124.62,4349.23,4599.49,4284.62,4622,4229.74,4243.28,4223.28,4288.72,4628.21,4369.23,0
4312.31,4225.13,4268.72,4123.59,4349.74,4626.67,4293.33,4629.23,4228.21,4236.41,4223.59,4292.77,4627.18,4368.72,0
4315.38,4223.28,4272.31,4123.28,4345.13,4611.79,4292.82,4629.74,4213.85,4242.25,4225.13,4295.9,4632.82,4372.31,0
4329.74,4225.13,4269.23,4121.54,4344.62,4627.18,4288.72,4628.72,4221.23,4245.13,4224.1,4291.79,4632.31,4375.38,0
4322,4222.25,4261.23,4117.95,4345.64,4621.23,4287.18,4624.62,4229.23,4231.79,4215.9,4283.28,4623.28,4367.69,0
4322,4221.54,4262.25,4121.23,4342.56,4622.51,4285.13,4618.97,4222.51,4228.72,4229.23,4284.1,4616.92,4357.95,0
4325.64,4227.18,4265.64,4126.15,4341.54,4623.28,4288.21,4622,4222.25,4231.79,4211.28,4286.15,4615.9,4356.41,0
4297.95,4224.1,4255.38,4117.95,4337.95,4622.25,4289.74,4622.51,4197.95,4222.51,4229.74,4278.97,4612.26,4354.36,0
4287.18,3992.31,4245.13,4125.64,4328.72,4622.51,4287.18,4618.97,4221.23,4214.87,4223.59,4272.31,4625.13,4353.33,0
4288.21,3993.85,4246.67,4112.77,4332.82,4624.1,4286.67,4625.64,4212.31,4228.72,4226.67,4277.44,4629.23,4358.97,0
4295.38,4227.18,4252.26,4117.95,4345.13,4626.15,4285.13,4627.18,4228.21,4237.44,4215.9,4284.62,4618.46,4365.13,0
4322.56,4229.23,4252.31,4116.92,4342.25,4621.54,4278.97,4618.97,4198.46,4232.77,4213.85,4284.62,4617.95,4364.1,0
4324.1,4222.56,4261.23,4122.51,4334.36,4597.95,4274.87,4618.46,4222.56,4225.64,4212.77,4284.62,4611.28,4362.51,0
4322.56,4223.59,4265.64,4118.46,4342.25,4621.54,4279.49,4623.59,4227.69,4224.62,4215.9,4288.72,4614.87,4364.1,0
4323.59,4227.69,4256.92,4112.26,4343.28,4624.62,4284.62,4622.25,4226.67,4228.72,4219.49,4289.23,4623.28,4367.18,0
4299.49,4225.13,4252.77,4114.36,4332.26,4621.23,4284.1,4614.36,4199.49,4231.28,4213.33,4288.21,4618.97,4362.51,0
4288.21,3996.92,4249.74,4122,4328.72,4597.44,4277.95,4627.18,4191.79,4226.15,4224.1,4283.59,4626.15,4349.23,0
4286.15,3991.79,4242.56,4112.26,4333.33,4596.41,4273.33,4625.64,4192.82,4217.44,4222.51,4274.36,4621.54,4347.18,0
4291.79,3991.28,4232.31,4122.25,4332.26,4597.95,4278.46,4613.33,4221.54,4222,4224.1,4272.82,4629.23,4355.9,0
4289.23,3991.28,4232.77,4124.62,4326.67,4622,4287.69,4629.74,4212.82,4232.26,4229.23,4276.41,4615.38,4353.85,0
4286.67,3989.74,4232.77,4121.23,4327.18,4622.25,4291.28,4642,4218.46,4236.41,4229.74,4273.33,4612.77,4344.1,0
4293.85,3994.87,4229.23,4122.25,4328.72,4598.46,4283.59,4629.23,4212.31,4235.38,4226.15,4273.85,4627.69,4348.72,0
4297.95,4221.54,4235.9,4115.38,4332.31,4592.82,4273.33,4611.28,4196.92,4228.72,4226.15,4279.49,4611.28,4357.44,0
4292.82,3996.41,4241.23,4116.92,4332.82,4592.77,4269.74,4627.69,4189.23,4223.59,4229.23,4277.95,4612.26,4354.36,0
4289.74,3992.82,4235.38,4127.69,4328.21,4593.33,4269.23,4612.77,4191.28,4215.38,4224.1,4271.79,4623.28,4348.21,0
4295.9,4221.54,4232.82,4126.15,4329.23,4592.82,4265.64,4629.23,4192.82,4211.28,4196.41,4278.46,4624.1,4352.31,0
4323.28,4227.69,4235.9,4112.31,4332.77,4589.74,4265.13,4611.28,4193.33,4217.95,4223.28,4286.15,4628.21,4357.44,0
4321.54,4223.28,4236.41,4112.77,4327.69,4592.82,4276.92,4618.97,4195.38,4217.95,4227.18,4279.49,4622.56,4355.38,0
4295.9,4222,4231.79,4126.15,4325.13,4599.49,4281.23,4622,4196.92,4214.36,4222.25,4274.36,4598.97,4351.79,0
4322.51,4227.69,4232.82,4129.74,4326.67,4598.97,4272.31,4611.79,4195.9,4221.23,4223.59,4278.97,4626.67,4358.97,0
4318.46,4222,4242.51,4116.41,4332.26,4598.97,4272.31,4612.77,4199.49,4226.67,4227.69,4282.56,4626.15,4372.82,0
4335.9,4229.23,4245.13,4122,4332.26,4622.25,4277.95,4618.97,4227.69,4221.54,4225.64,4283.28,4623.59,4383.59,0
4351.79,4244.62,4252.77,4132.26,4332.82,4594.36,4272.26,4615.9,4221.54,4218.97,4228.21,4286.15,4616.92,4395.38,0
4375.38,4272.82,4263.28,4152.26,4337.95,4582.56,4256.92,4599.49,4185.13,4219.49,4214.87,4292.26,4628.21,4412.31,0
4421.54,4292.26,4267.18,4156.41,4336.92,4586.15,4253.33,4598.97,4188.72,4217.95,4217.44,4291.79,4632.77,4428.72,0
4412.31,4294.36,4262.56,4149.23,4332.31,4591.79,4257.44,4611.28,4195.9,4215.9,4222,4292.82,4638.46,4437.44,0
4416.92,4126.67,4261.23,4153.33,4334.87,4589.23,4262.56,4624.62,4182,4227.18,4219.49,4292.82,4643.28,4442.25,0
4432.26,4123.28,4268.21,4156.92,4336.92,4592.31,4269.74,4592.82,4172.82,4223.28,4217.95,4298.97,4642.25,4452.31,0
4447.18,4124.62,4277.44,4154.36,4331.28,4597.44,4273.33,4597.95,4183.28,4229.23,4222.51,4327.18,4649.23,4467.69,0
4454.36,4124.1,4282.51,4162,4328.72,4592.26,4267.18,4622,4181.23,4229.74,4225.64,4329.74,4659.49,4477.95,0
4458.46,4138.97,4282.25,4168.72,4332.77,4583.59,4262.56,4597.95,4182.25,4228.72,4232.31,4312.82,4668.21,4481.23,0
4472.31,4154.87,4291.79,4174.87,4336.92,4587.69,4272.26,4611.28,4222.25,4225.13,4245.13,4322.25,4681.54,4491.79,0
4482,4156.92,4297.44,4182.56,4341.23,4589.74,4273.85,4623.28,4229.74,4242,4258.97,4329.74,4695.9,4522.25,0
4474.87,4152.82,4291.79,4185.64,4342,4587.18,4268.72,4618.97,4224.1,4235.9,4259.49,4332.26,4722.51,4521.23,0
4477.44,4155.38,4294.36,4184.62,4341.23,4587.18,4272.26,4613.33,4198.46,4229.74,4254.87,4331.79,4697.44,4522,0
4484.62,4155.9,4298.46,4182.25,4341.54,4589.74,4276.41,4623.59,4186.67,4232.26,4257.44,4335.38,4722.51,4525.13,0
4483.59,4152.77,4294.36,4176.92,4342.56,4593.33,4273.85,4593.33,4183.28,4232.82,4264.62,4335.9,4714.87,4514.36,0
4487.69,4153.33,4298.97,4178.97,4348.72,4599.49,4269.74,4591.28,4185.13,4234.87,4268.72,4337.95,4728.21,4521.54,0
4492.77,4153.85,4329.74,4182.25,4347.69,4622,4271.28,4589.23,4176.41,4233.33,4269.23,4342,4729.23,4518.97,0
4481.54,4142.51,4329.74,4174.87,4336.41,4592.77,4272.77,4584.62,4173.33,4232.77,4273.33,4341.54,4731.28,4522.51,0
4482.56,4132.31,4328.21,4168.72,4332.77,4583.59,4268.72,4588.72,4185.13,4237.95,4282.25,4349.23,4744.62,4535.38,0
4487.69,4133.33,4311.28,4168.21,4335.38,4586.15,4273.85,4596.92,4192.82,4247.18,4287.18,4353.33,4753.85,4535.9,0
4481.54,4129.74,4328.72,4168.72,4335.9,4587.18,4277.44,4594.87,4186.15,4243.28,4283.28,4347.18,4748.72,4524.62,0
4477.95,4117.95,4326.15,4165.13,4327.69,4582.25,4274.36,4593.33,4183.28,4232.77,4276.41,4343.28,4746.15,4527.18,0
4475.9,4126.15,4324.1,4156.41,4325.64,4584.62,4272.77,4595.38,4182.56,4221.54,4269.74,4341.54,4746.15,4528.72,0
4471.28,4124.1,4323.59,4151.79,4332.82,4591.28,4268.21,4587.69,4176.92,4224.62,4273.33,4341.23,4751.28,4534.36,0
4484.1,4129.74,4328.21,4157.44,4336.41,4584.62,4266.67,4581.23,4181.54,4243.28,4296.41,4351.28,4781.54,4562,0
4493.85,4123.59,4314.36,4158.97,4332.26,4576.41,4272.26,4591.28,4199.49,4262.56,4313.85,4364.1,4826.15,4573.33,0
4479.49,4285.64,4312.77,4153.85,4324.62,4582.51,4276.92,4621.54,4224.1,4263.28,4326.67,4361.23,4793.85,4554.36,0
4463.59,4272.82,4322.51,4147.18,4324.62,4587.18,4277.95,4598.46,4197.44,4251.79,4297.44,4351.79,4782,4545.64,0
4461.23,4263.28,4297.95,4142.25,4324.62,4587.18,4275.9,4625.13,4229.23,4253.33,4322.56,4355.9,4786.15,4555.9,0
4457.44,4252.77,4299.49,4134.36,4323.28,4585.64,4272.82,4618.97,4217.95,4258.46,4299.49,4358.97,4781.54,4548.21,0
4452.77,4245.13,4289.74,4124.1,4319.49,4586.15,4267.69,4614.87,4226.15,4255.9,4292.77,4348.21,4774.87,4537.44,0
4448.72,4242.56,4275.38,4125.64,4322,4586.15,4266.15,4628.72,4222.25,4253.33,4294.87,4339.49,4785.64,4542.25,0
4454.87,4239.49,4281.23,4134.36,4326.67,4587.18,4269.23,4613.85,4224.1,4257.95,4325.64,4345.64,4796.92,4551.79,0
4465.13,4241.54,4298.46,4138.46,4331.79,4591.79,4272.77,4612.82,4223.59,4272.26,4318.97,4358.46,4814.36,4566.15,0
4468.21,4244.62,4325.13,4138.46,4332.82,4593.33,4272.26,4625.13,4212.77,4279.49,4331.28,4367.69,4833.85,4571.79,0
4461.23,4241.23,4322,4137.95,4332.31,4592.31,4273.85,4627.18,4222.25,4274.36,4325.64,4365.13,4826.67,4558.46,0
4452.82,4232.31,4295.38,4132.26,4332.26,4592.31,4278.46,4622,4227.18,4268.72,4312.31,4353.33,4828.21,4549.23,0
4445.13,4217.95,4292.82,4121.54,4325.13,4591.79,4277.44,4628.72,4229.23,4273.33,4316.92,4352.77,4812.26,4552.82,1
4438.46,4225.64,4287.69,4122.51,4321.23,4589.74,4272.77,4628.21,4224.1,4272.82,4319.49,4356.41,4811.28,4546.67,1
4432.31,3998.46,4281.54,4115.38,4314.87,4583.59,4263.59,4621.23,4224.1,4255.38,4324.1,4351.28,4795.9,4533.85,1
4427.18,3992.26,4281.23,4127.18,4312.77,4574.87,4261.23,4628.21,4188.21,4238.97,4297.44,4343.28,4783.59,4532.77,1
4426.67,3987.69,4285.13,4128.21,4314.36,4575.9,4263.59,4594.87,4181.54,4235.38,4321.54,4345.13,4784.1,4533.33,1
4427.69,3988.21,4284.62,4114.36,4316.41,4581.54,4269.74,4588.72,4182.51,4242.51,4323.28,4348.21,4793.85,4533.33,1
4419.49,3983.28,4282.51,4111.79,4313.85,4581.23,4272.82,4595.9,4196.92,4252.77,4327.18,4347.69,4799.49,4528.72,1
4412.82,3982.25,4278.97,4128.21,4314.87,4578.97,4273.33,4617.95,4228.72,4263.59,4312.31,4346.15,4796.92,4526.15,1
